0.0004927096 0.010270510.008503836 0.008591530.02811404 0.5815263999999999
0.002355128 0.042268619999999990.04054332000000001 0.95826060.14587699999999998 0.143596
0.007399272 0.14584980.1293746 0.1191130.41780439999999996 10.251158
2.6941999999999997e-05 2.69202e-052.3765e-05 1.8984e-051.83012e-05 1.6580600000000002e-05
1.82112e-05 1.7798800000000003e-051.68714e-05 1.74518e-051.7040799999999998e-05 2.2039e-05
1.68502e-05 1.72152e-051.7199799999999998e-05 1.4562e-051.8178600000000002e-05 1.8868200000000003e-05
